Invoice,Product Name,Product Category,Product Price (IDR),Product Quantity,Shipping Fee (IDR),Total Amount (IDR),Order Created Date,Courier Name,Courier Service,Order Status,Region/Province,ECommerce
20101360X9BK66,Sweater unisex kuning,Pakaian,99000,46,2000,4556000,13-10-2020,JNE,Regular,Order Berhasil,Sulawesi Utara,Shopee
20101373T1BE92,Baju Koko lengan pendek hitam,Pakaian,89900,54,2000,4856600,13-10-2020,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
20101382W8JS33,Seragam Sekolah SD paket lengkap,Pakaian,114900,39,2000,4483100,13-10-2020,GO-JEK,Regular,Order Berhasil,Jambi,Shopee
20101382W8JS33,Payung lipat 42 inch,Accessories,42900,61,2000,2618900,13-10-2020,GO-JEK,Regular,Order Berhasil,Jambi,Shopee
20101386V8FR99,Pashmina ceruty premium basic,Pakaian,34900,32,2000,1118800,13-10-2020,SiCepat,Regular,Order Berhasil,Kalimantan Barat,Shopee
20101337W2LD16,Jas Hujan setelan bahan polymer,Pakaian,149000,6,2000,896000,13-10-2020,JNE,Regular,Order Berhasil,Bengkulu,Shopee
20101385A8HR64,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,10,2000,3461000,13-10-2020,SiCepat,Regular,Order Berhasil,Sumatera Barat,Shopee
20101313Q3HT77,Tas Sekolah tahan air 15.6 inch,Accessories,379000,10,2000,3792000,13-10-2020,SiCepat,Regular,Order Berhasil,Maluku,Shopee
20101313Q3HT77,Baju Gamis bahan katun gold,Pakaian,79000,58,2000,4584000,13-10-2020,SiCepat,Regular,Order Berhasil,Maluku,Shopee
20101419Q6KC20,Tas Sekolah tahan air 15.6 inch,Accessories,379000,29,2000,10993000,14-10-2020,JNE,Regular,Order Berhasil,Nusa Tenggara Barat,Shopee
20101488R7LU35,Payung lipat 42 inch,Accessories,42900,84,2000,3605600,14-10-2020,SiCepat,Regular,Order Berhasil,Gorontalo,Shopee
20101432M3LW54,Pashmina ceruty premium basic,Pakaian,34900,24,2000,839600,14-10-2020,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
20101432M3LW54,Baju Koko lengan pendek hitam,Pakaian,89900,23,2000,2069700,14-10-2020,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
20101428D1CM66,Batik Couple modis merah maroon,Pakaian,113900,45,2000,5127500,14-10-2020,JNE,Regular,Order Berhasil,Aceh,Shopee
20101400R2EI13,Baju Gamis bahan katun gold,Pakaian,79000,46,2000,3636000,14-10-2020,GO-JEK,Same Day,Order Berhasil,Jawa Tengah,Shopee
20101422P5WE26,Sweater unisex kuning,Pakaian,99000,42,2000,4160000,14-10-2020,JNE,Regular,Order Berhasil,Sumatera Utara,Shopee
20101406H2FV10,Jas Hujan setelan bahan polymer,Pakaian,149000,3,2000,449000,14-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20101405B4TT38,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,15,2000,5190500,14-10-2020,JNE,Regular,Order Berhasil,Nusa Tenggara Timur,Shopee
20101429Y7BI87,Seragam Sekolah SD paket lengkap,Pakaian,114900,26,2000,2989400,15-10-2020,SiCepat,Regular,Order Berhasil,Bangka Belitung,Shopee
20101561K8SK38,Payung lipat 42 inch,Accessories,42900,37,2000,1589300,15-10-2020,Grab,Same Day,Order Gagal,Sulawesi Utara,Shopee
20101561K8SK38,Batik Couple modis merah maroon,Pakaian,113900,27,2000,3077300,15-10-2020,Grab,Same Day,Order Gagal,Sulawesi Utara,Shopee
20101545L4KI00,Batik Couple modis merah maroon,Pakaian,113900,21,2000,2393900,15-10-2020,SiCepat,Regular,Order Berhasil,Jawa Barat,Shopee
20101593X7QS53,Sweater unisex kuning,Pakaian,99000,22,2000,2180000,15-10-2020,SiCepat,Regular,Order Berhasil,Sulawesi Tengah,Shopee
20101585R9RQ78,Sweater unisex kuning,Pakaian,99000,29,2000,2873000,15-10-2020,JNE,Regular,Order Berhasil,Papua,Shopee
20101564M3TG10,Tas Sekolah tahan air 15.6 inch,Accessories,379000,13,2000,4929000,15-10-2020,SiCepat,Regular,Order Berhasil,Bali,Shopee
20101564M3TG10,Seragam Sekolah SD paket lengkap,Pakaian,114900,23,2000,2644700,15-10-2020,SiCepat,Regular,Order Berhasil,Bali,Shopee
20101560I4WI98,Jas Hujan setelan bahan polymer,Pakaian,149000,4,2000,598000,15-10-2020,J&T,Regular,Order Berhasil,Sulawesi Tengah,Shopee
20101586S3MJ29,Pashmina ceruty premium basic,Pakaian,34900,20,2000,700000,15-10-2020,GO-JEK,Regular,Order Berhasil,Bengkulu,Shopee
20101534G1EO60,Tas Sekolah tahan air 15.6 inch,Accessories,379000,12,2000,4550000,15-10-2020,SiCepat,Regular,Order Berhasil,Kalimantan Selatan,Shopee
20101529B7VO75,Payung lipat 42 inch,Accessories,42900,36,2000,1546400,15-10-2020,J&T,Regular,Order Berhasil,Kepulauan Riau,Shopee
20101598A2QB73,Pashmina ceruty premium basic,Pakaian,34900,17,2000,595300,15-10-2020,JNE,Regular,Order Berhasil,Nusa Tenggara Timur,Shopee
20101598A2QB73,Baju Gamis bahan katun gold,Pakaian,79000,28,2000,2214000,15-10-2020,JNE,Regular,Order Berhasil,Nusa Tenggara Timur,Shopee
20101534G1MA11,Jas Hujan setelan bahan polymer,Pakaian,149000,2,2000,300000,15-10-2020,SiCepat,Regular,Order Berhasil,Kalimantan Selatan,Shopee
20101571Z8BO53,Seragam Sekolah SD paket lengkap,Pakaian,114900,11,2000,1265900,15-10-2020,SiCepat,Regular,Order Berhasil,Sulawesi Selatan,Shopee
20101592W8YO76,Baju Koko lengan pendek hitam,Pakaian,89900,11,2000,990900,15-10-2020,SiCepat,Regular,Order Berhasil,Bali,Shopee
20101507L7MX07,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,9,2000,3115100,15-10-2020,SiCepat,Regular,Order Berhasil,Jawa Tengah,Shopee
20101526P9EP13,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,7,2000,2423300,15-10-2020,GO-JEK,Same Day,Order Berhasil,Sumatera Utara,Shopee
20101558R1RV97,Baju Gamis bahan katun gold,Pakaian,79000,15,2000,1187000,15-10-2020,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
20101599K5HF98,Baju Koko lengan pendek hitam,Pakaian,89900,6,2000,541400,15-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20101624S1GM36,Payung lipat 42 inch,Accessories,42900,62,2000,2661800,16-10-2020,JNE,Regular,Order Gagal,Kalimantan Selatan,Shopee
20101626C6CE32,Pashmina ceruty premium basic,Pakaian,34900,44,2000,1537600,16-10-2020,Grab,Same Day,Order Berhasil,Jawa Barat,Shopee
20101638Y8OH80,Seragam Sekolah SD paket lengkap,Pakaian,114900,28,2000,3219200,16-10-2020,JNE,Regular,Order Berhasil,Kalimantan Utara,Shopee
20101613B3SQ23,Jas Hujan setelan bahan polymer,Pakaian,149000,5,2000,747000,16-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20101600X5FN19,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,16,2000,5536400,16-10-2020,JNE,Regular,Order Berhasil,Sumatera Barat,Shopee
20101630X3GE15,Batik Couple modis merah maroon,Pakaian,113900,59,2000,6722100,16-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20101663E1OD06,Baju Koko lengan pendek hitam,Pakaian,89900,41,2000,3687900,16-10-2020,Grab,Same Day,Order Gagal,Sumatera Selatan,Shopee
20101663E1OD06,Baju Gamis bahan katun gold,Pakaian,79000,71,2000,5611000,16-10-2020,Grab,Same Day,Order Gagal,Sumatera Selatan,Shopee
20101672Q1OS18,Tas Sekolah tahan air 15.6 inch,Accessories,379000,32,2000,12130000,16-10-2020,SiCepat,Regular,Order Berhasil,Aceh,Shopee
20101672Q1OS18,Sweater unisex kuning,Pakaian,99000,56,2000,5546000,16-10-2020,SiCepat,Regular,Order Berhasil,Aceh,Shopee
20101777O6JQ57,Pashmina ceruty premium basic,Pakaian,34900,51,2000,1781900,17-10-2020,JNE,Regular,Order Berhasil,Aceh,Shopee
20101777O6JQ57,Baju Gamis bahan katun gold,Pakaian,79000,72,2000,5690000,17-10-2020,JNE,Regular,Order Berhasil,Aceh,Shopee
20101798J7ID24,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,11,2000,3806900,17-10-2020,J&T,Regular,Order Berhasil,Jawa Tengah,Shopee
20101789K4DZ96,Seragam Sekolah SD paket lengkap,Pakaian,114900,7,2000,806300,17-10-2020,J&T,Regular,Order Berhasil,Kalimantan Timur,Shopee
20101737F8LM44,Payung lipat 42 inch,Accessories,42900,76,2000,3262400,17-10-2020,SiCepat,Regular,Order Berhasil,Aceh,Shopee
20101761N8DO52,Sweater unisex kuning,Pakaian,99000,51,2000,5051000,17-10-2020,JNE,Regular,Order Berhasil,Banten,Shopee
20101796A5HY13,Batik Couple modis merah maroon,Pakaian,113900,52,2000,5924800,17-10-2020,SiCepat,Regular,Order Berhasil,Sulawesi Tengah,Shopee
20101775R2KX77,Baju Koko lengan pendek hitam,Pakaian,89900,35,2000,3148500,17-10-2020,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
20101715O0PG76,Tas Sekolah tahan air 15.6 inch,Accessories,379000,17,2000,6445000,17-10-2020,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
20101767T3VJ22,Jas Hujan setelan bahan polymer,Pakaian,149000,7,2000,1045000,17-10-2020,SiCepat,Regular,Order Berhasil,Jawa Timur,Shopee
20101828D7WA01,Batik Couple modis merah maroon,Pakaian,113900,53,2000,6038700,18-10-2020,JNE,Regular,Order Berhasil,Papua,Shopee
20101851F1RJ90,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,12,2000,4152800,18-10-2020,J&T,Regular,Order Berhasil,Nusa Tenggara Barat,Shopee
20101868P9ZC38,Seragam Sekolah SD paket lengkap,Pakaian,114900,8,2000,921200,18-10-2020,SiCepat,Regular,Order Berhasil,Jawa Barat,Shopee
20101868P9ZC38,Baju Koko lengan pendek hitam,Pakaian,89900,38,2000,3418200,18-10-2020,SiCepat,Regular,Order Berhasil,Jawa Barat,Shopee
20101874X7ED82,Tas Sekolah tahan air 15.6 inch,Accessories,379000,12,2000,4550000,18-10-2020,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
20101874X7ED82,Jas Hujan setelan bahan polymer,Pakaian,149000,4,2000,598000,18-10-2020,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
20101844M9AC74,Payung lipat 42 inch,Accessories,42900,61,2000,2618900,18-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20101847L3KN87,Pashmina ceruty premium basic,Pakaian,34900,36,2000,1258400,18-10-2020,SiCepat,Regular,Order Berhasil,Sumatera Utara,Shopee
20101844X5VX54,Sweater unisex kuning,Pakaian,99000,56,2000,5546000,18-10-2020,GO-JEK,Same Day,Order Berhasil,Sulawesi Barat,Shopee
20101829G6IR98,Baju Gamis bahan katun gold,Pakaian,79000,100,2000,7902000,18-10-2020,JNE,Regular,Order Berhasil,Sumatera Selatan,Shopee
20101986U4UP93,Sweater unisex kuning,Pakaian,99000,47,2000,4655000,19-10-2020,JNE,Regular,Order Berhasil,Sumatera Utara,Shopee
20101904I1VM03,Baju Koko lengan pendek hitam,Pakaian,89900,39,2000,3508100,19-10-2020,JNE,Regular,Order Berhasil,Kalimantan Selatan,Shopee
20101968D5ND72,Jas Hujan setelan bahan polymer,Pakaian,149000,4,2000,598000,19-10-2020,JNE,Regular,Order Berhasil,Lampung,Shopee
20101928T7ZB87,Baju Gamis bahan katun gold,Pakaian,79000,64,2000,5058000,19-10-2020,SiCepat,Regular,Order Berhasil,Sumatera Selatan,Shopee
20101921Z1JY50,Payung lipat 42 inch,Accessories,42900,66,2000,2833400,19-10-2020,SiCepat,Regular,Order Berhasil,Jawa Barat,Shopee
20101912N2HJ54,Batik Couple modis merah maroon,Pakaian,113900,59,2000,6722100,19-10-2020,SiCepat,Regular,Order Berhasil,Kalimantan Tengah,Shopee
20101965B5HV69,Seragam Sekolah SD paket lengkap,Pakaian,114900,47,2000,5402300,19-10-2020,JNE,Regular,Order Berhasil,Riau,Shopee
20101908X6DV89,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,20,2000,6920000,19-10-2020,JNE,Regular,Order Gagal,Jawa Barat,Shopee
20101937N7LY72,Pashmina ceruty premium basic,Pakaian,34900,31,2000,1083900,19-10-2020,SiCepat,Regular,Order Berhasil,Sumatera Barat,Shopee
20101974A9VJ73,Tas Sekolah tahan air 15.6 inch,Accessories,379000,20,2000,7582000,19-10-2020,J&T,Regular,Order Berhasil,Maluku,Shopee
20102027J2YY70,Jas Hujan setelan bahan polymer,Pakaian,149000,5,2000,747000,20-10-2020,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
20102054M0SH12,Pashmina ceruty premium basic,Pakaian,34900,35,2000,1223500,20-10-2020,J&T,Regular,Order Berhasil,Sulawesi Selatan,Shopee
20102054M0SH12,Batik Couple modis merah maroon,Pakaian,113900,22,2000,2507800,20-10-2020,J&T,Regular,Order Berhasil,Sulawesi Selatan,Shopee
20102086O8RI60,Seragam Sekolah SD paket lengkap,Pakaian,114900,39,2000,4483100,20-10-2020,JNE,Regular,Order Berhasil,Aceh,Shopee
20102086O8RI60,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,5,2000,1731500,20-10-2020,JNE,Regular,Order Berhasil,Aceh,Shopee
20102066J3OU76,Payung lipat 42 inch,Accessories,42900,60,2000,2576000,20-10-2020,SiCepat,Regular,Order Berhasil,Bali,Shopee
20102022C4SA52,Tas Sekolah tahan air 15.6 inch,Accessories,379000,24,2000,9098000,20-10-2020,JNE,Regular,Order Berhasil,Banten,Shopee
20102022C4SA52,Baju Gamis bahan katun gold,Pakaian,79000,48,2000,3794000,20-10-2020,JNE,Regular,Order Berhasil,Banten,Shopee
20102073W9JR28,Baju Koko lengan pendek hitam,Pakaian,89900,23,2000,2069700,20-10-2020,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
20102073Z0UZ96,Sweater unisex kuning,Pakaian,99000,53,2000,5249000,20-10-2020,JNE,Regular,Order Berhasil,Kalimantan Selatan,Shopee
20102158T9CC39,Tas Sekolah tahan air 15.6 inch,Accessories,379000,10,2000,3792000,21-10-2020,SiCepat,Regular,Order Berhasil,Sumatera Utara,Shopee
20102100Y5JC07,Sweater unisex kuning,Pakaian,99000,66,2000,6536000,21-10-2020,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
20102180W2AZ98,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,10,2000,3461000,21-10-2020,GO-JEK,Same Day,Order Berhasil,Jambi,Shopee
20102180H1MX65,Pashmina ceruty premium basic,Pakaian,34900,49,2000,1712100,21-10-2020,GO-JEK,Regular,Order Berhasil,Jawa Timur,Shopee
20102169H7QV10,Payung lipat 42 inch,Accessories,42900,60,2000,2576000,21-10-2020,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
20102193P3PU29,Jas Hujan setelan bahan polymer,Pakaian,149000,6,2000,896000,21-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20102193P3PU29,Baju Gamis bahan katun gold,Pakaian,79000,65,2000,5137000,21-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20102199J7FT31,Seragam Sekolah SD paket lengkap,Pakaian,114900,19,2000,2185100,21-10-2020,JNE,Regular,Order Berhasil,Sumatera Selatan,Shopee
20102151A8EF35,Batik Couple modis merah maroon,Pakaian,113900,45,2000,5127500,21-10-2020,JNE,Regular,Order Berhasil,Kepulauan Riau,Shopee
20102155R4CJ84,Baju Koko lengan pendek hitam,Pakaian,89900,38,2000,3418200,21-10-2020,JNE,Regular,Order Berhasil,Riau,Shopee
20102299J5KM26,Payung lipat 42 inch,Accessories,42900,73,2000,3133700,22-10-2020,JNE,Regular,Order Berhasil,Sumatera Utara,Shopee
20102281D2HQ07,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,10,2000,3461000,22-10-2020,SiCepat,Regular,Order Berhasil,Jawa Barat,Shopee
20102262E1ZG74,Sweater unisex kuning,Pakaian,99000,60,2000,5942000,22-10-2020,GO-JEK,Same Day,Order Berhasil,Riau,Shopee
20102222F4SX10,Pashmina ceruty premium basic,Pakaian,34900,41,2000,1432900,22-10-2020,GO-JEK,Same Day,Order Berhasil,Jawa Barat,Shopee
20102222F4SX10,Batik Couple modis merah maroon,Pakaian,113900,62,2000,7063800,22-10-2020,GO-JEK,Same Day,Order Berhasil,Jawa Barat,Shopee
20102222F4SX10,Baju Gamis bahan katun gold,Pakaian,79000,66,2000,5216000,22-10-2020,GO-JEK,Same Day,Order Berhasil,Jawa Barat,Shopee
20102230S7HE71,Tas Sekolah tahan air 15.6 inch,Accessories,379000,20,2000,7582000,22-10-2020,JNE,Regular,Order Berhasil,Bali,Shopee
20102253A5WT81,Jas Hujan setelan bahan polymer,Pakaian,149000,9,2000,1343000,22-10-2020,JNE,Regular,Order Berhasil,Riau,Shopee
20102292R8JZ63,Seragam Sekolah SD paket lengkap,Pakaian,114900,53,2000,6091700,22-10-2020,JNE,Regular,Order Berhasil,Sulawesi Utara,Shopee
20102222J9GJ58,Baju Koko lengan pendek hitam,Pakaian,89900,54,2000,4856600,22-10-2020,SiCepat,Regular,Order Berhasil,Maluku Utara,Shopee
20102380M0NZ13,Jas Hujan setelan bahan polymer,Pakaian,149000,82,2000,12220000,23-10-2020,JNE,Regular,Order Berhasil,Jakarta,Shopee
20102380M0NZ13,Batik Couple modis merah maroon,Pakaian,113900,55,2000,6266500,23-10-2020,JNE,Regular,Order Berhasil,Jakarta,Shopee
20102326Z0ZF09,Baju Koko lengan pendek hitam,Pakaian,89900,8,2000,721200,23-10-2020,J&T,Regular,Order Berhasil,Bali,Shopee
20102326Z0ZF09,Baju Gamis bahan katun gold,Pakaian,79000,60,2000,4742000,23-10-2020,J&T,Regular,Order Berhasil,Bali,Shopee
20102396S8IO93,Tas Sekolah tahan air 15.6 inch,Accessories,379000,10,2000,3792000,23-10-2020,JNE,Regular,Order Berhasil,Lampung,Shopee
20102396S8IO93,Sweater unisex kuning,Pakaian,99000,32,2000,3170000,23-10-2020,JNE,Regular,Order Berhasil,Lampung,Shopee
20102344M5NN97,Pashmina ceruty premium basic,Pakaian,34900,31,2000,1083900,23-10-2020,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
20102366N8QA85,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,5,2000,1731500,23-10-2020,JNE,Regular,Order Berhasil,Jambi,Shopee
20102369B5MD69,Seragam Sekolah SD paket lengkap,Pakaian,114900,63,2000,7240700,23-10-2020,JNE,Regular,Order Berhasil,Papua,Shopee
20102314X5LF96,Payung lipat 42 inch,Accessories,42900,71,2000,3047900,23-10-2020,Grab,Same Day,Order Berhasil,Papua,Shopee
20102414E9SR80,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,27,2000,9341300,24-10-2020,Grab,Same Day,Order Berhasil,Jawa Tengah,Shopee
20102454K1LJ71,Jas Hujan setelan bahan polymer,Pakaian,149000,100,2000,14902000,24-10-2020,SiCepat,Regular,Order Berhasil,Sumatera Utara,Shopee
20102443F9DL47,Tas Sekolah tahan air 15.6 inch,Accessories,379000,22,2000,8340000,24-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20102443F9DL47,Sweater unisex kuning,Pakaian,99000,64,2000,6338000,24-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20102443F9DL47,Seragam Sekolah SD paket lengkap,Pakaian,114900,44,2000,5057600,24-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20102429K7UT63,Batik Couple modis merah maroon,Pakaian,113900,36,2000,4102400,24-10-2020,JNE,Regular,Order Berhasil,Kalimantan Tengah,Shopee
20102449N9QH99,Baju Gamis bahan katun gold,Pakaian,79000,59,2000,4663000,24-10-2020,SiCepat,Regular,Order Berhasil,Kalimantan Tengah,Shopee
20102453Q7KP19,Pashmina ceruty premium basic,Pakaian,34900,42,2000,1467800,24-10-2020,GO-JEK,Same Day,Order Berhasil,Nusa Tenggara Barat,Shopee
20102468S6LL61,Baju Koko lengan pendek hitam,Pakaian,89900,68,2000,6115200,24-10-2020,JNE,Regular,Order Berhasil,Kalimantan Tengah,Shopee
20102458E7AT12,Payung lipat 42 inch,Accessories,42900,88,2000,3777200,24-10-2020,JNE,Regular,Order Berhasil,Papua,Shopee
20102525L6XI90,Tas Sekolah tahan air 15.6 inch,Accessories,379000,1,2000,381000,25-10-2020,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
20102592N9QI67,Sweater unisex kuning,Pakaian,99000,57,2000,5645000,25-10-2020,JNE,Regular,Order Berhasil,Kalimantan Utara,Shopee
20102583J2XQ06,Seragam Sekolah SD paket lengkap,Pakaian,114900,8,2000,921200,25-10-2020,J&T,Regular,Order Berhasil,Kalimantan Timur,Shopee
20102583J2XQ06,Jas Hujan setelan bahan polymer,Pakaian,149000,52,2000,7750000,25-10-2020,J&T,Regular,Order Berhasil,Kalimantan Timur,Shopee
20102583J2XQ06,Baju Gamis bahan katun gold,Pakaian,79000,92,2000,7270000,25-10-2020,J&T,Regular,Order Berhasil,Kalimantan Timur,Shopee
20102585F8GV89,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,23,2000,7957700,25-10-2020,SiCepat,Regular,Order Berhasil,Banten,Shopee
20102568X2IL22,Pashmina ceruty premium basic,Pakaian,34900,38,2000,1328200,25-10-2020,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
20102525V7PR40,Baju Koko lengan pendek hitam,Pakaian,89900,27,2000,2429300,25-10-2020,GO-JEK,Regular,Order Berhasil,Bali,Shopee
20102569I1JB52,Batik Couple modis merah maroon,Pakaian,113900,46,2000,5241400,25-10-2020,Grab,Same Day,Order Berhasil,Sumatera Barat,Shopee
20102504B5GD30,Payung lipat 42 inch,Accessories,42900,70,2000,3005000,26-10-2020,JNE,Regular,Order Berhasil,Bali,Shopee
20102690T8TD27,Tas Sekolah tahan air 15.6 inch,Accessories,379000,17,2000,6445000,26-10-2020,J&T,Regular,Order Berhasil,Jambi,Shopee
20102612O5YE76,Baju Gamis bahan katun gold,Pakaian,79000,33,2000,2609000,26-10-2020,SiCepat,Regular,Order Berhasil,Aceh,Shopee
20102682S4LY46,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,12,2000,4152800,26-10-2020,GO-JEK,Same Day,Order Berhasil,Sumatera Selatan,Shopee
20102670Z5YB19,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,9,2000,3115100,26-10-2020,J&T,Regular,Order Berhasil,Sumatera Utara,Shopee
20102647M0RA42,Payung lipat 42 inch,Accessories,42900,26,2000,1117400,26-10-2020,JNE,Regular,Order Berhasil,Banten,Shopee
20102683J1IB71,Jas Hujan setelan bahan polymer,Pakaian,149000,17,2000,2535000,26-10-2020,SiCepat,Regular,Order Berhasil,Jambi,Shopee
20102642L2AA76,Batik Couple modis merah maroon,Pakaian,113900,31,2000,3532900,26-10-2020,JNE,Regular,Order Berhasil,Nusa Tenggara Barat,Shopee
20102607S6DR66,Jas Hujan setelan bahan polymer,Pakaian,149000,21,2000,3131000,26-10-2020,SiCepat,Regular,Order Berhasil,Sumatera Barat,Shopee
20102688W0MO12,Pashmina ceruty premium basic,Pakaian,34900,19,2000,665100,26-10-2020,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
20102688W0MO12,Baju Gamis bahan katun gold,Pakaian,79000,32,2000,2530000,26-10-2020,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
20102673P6UJ61,Payung lipat 42 inch,Accessories,42900,34,2000,1460600,26-10-2020,JNE,Regular,Order Berhasil,Kalimantan Selatan,Shopee
20102617H0KJ04,Seragam Sekolah SD paket lengkap,Pakaian,114900,20,2000,2300000,26-10-2020,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
20102665R0SU87,Sweater unisex kuning,Pakaian,99000,22,2000,2180000,26-10-2020,JNE,Regular,Order Berhasil,Bali,Shopee
20102665R0SU87,Pashmina ceruty premium basic,Pakaian,34900,16,2000,560400,26-10-2020,JNE,Regular,Order Berhasil,Bali,Shopee
20102679K2WH37,Sweater unisex kuning,Pakaian,99000,37,2000,3665000,26-10-2020,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
20102679K2WH37,Baju Koko lengan pendek hitam,Pakaian,89900,27,2000,2429300,26-10-2020,JNE,Regular,Order Berhasil,Jawa Timur,Shopee
20102667S1MH33,Batik Couple modis merah maroon,Pakaian,113900,20,2000,2280000,26-10-2020,SiCepat,Regular,Order Berhasil,Sulawesi Barat,Shopee
20102648S9OW14,Tas Sekolah tahan air 15.6 inch,Accessories,379000,22,2000,8340000,26-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20102648S9OW14,Seragam Sekolah SD paket lengkap,Pakaian,114900,12,2000,1380800,26-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20102648S9OW14,Baju Koko lengan pendek hitam,Pakaian,89900,11,2000,990900,26-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20102799U9VX52,Baju Gamis bahan katun gold,Pakaian,79000,72,2000,5690000,27-10-2020,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
20102762D3SZ56,Payung lipat 42 inch,Accessories,42900,64,2000,2747600,27-10-2020,JNE,Regular,Order Berhasil,Sulawesi Tengah,Shopee
20102719A7JC35,Tas Sekolah tahan air 15.6 inch,Accessories,379000,10,2000,3792000,27-10-2020,J&T,Regular,Order Berhasil,Banten,Shopee
20102719A7JC35,Sweater unisex kuning,Pakaian,99000,55,2000,5447000,27-10-2020,J&T,Regular,Order Berhasil,Banten,Shopee
20102757L7YG57,Baju Koko lengan pendek hitam,Pakaian,89900,8,2000,721200,27-10-2020,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
20102799V8CN06,Jas Hujan setelan bahan polymer,Pakaian,149000,23,2000,3429000,27-10-2020,J&T,Regular,Order Berhasil,Banten,Shopee
20102713J9DM33,Pashmina ceruty premium basic,Pakaian,34900,47,2000,1642300,27-10-2020,JNE,Regular,Order Berhasil,Sulawesi Selatan,Shopee
20102788T0MX81,Seragam Sekolah SD paket lengkap,Pakaian,114900,20,2000,2300000,27-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20102716K7ZR30,Batik Couple modis merah maroon,Pakaian,113900,53,2000,6038700,27-10-2020,J&T,Regular,Order Berhasil,Jawa Tengah,Shopee
20102737B7SU03,Sepatu Sekolah leher panjang hitam bertali,Sepatu,345900,20,2000,6920000,27-10-2020,JNE,Regular,Order Berhasil,Jawa Tengah,Shopee
20102865Y4AN97,Seragam Sekolah SD paket lengkap,Pakaian,114900,15,2000,1725500,28-10-2020,JNE,Regular,Order Berhasil,Jawa Barat,Shopee
20102847J6XU07,Pashmina ceruty premium basic,Pakaian,34900,61,2000,2130900,28-10-2020,GO-JEK,Same Day,Order Berhasil,Sumatera Selatan,Shopee
20102804P7MF87,Tas Sekolah tahan air 15.6 inch,Accessories,379000,16,2000,6066000,28-10-2020,GO-JEK,Regular,Order Berhasil,Jawa Barat,Shopee
20102804P7MF87,Payung lipat 42 inch,Accessories,42900,46,2000,1975400,28-10-2020,GO-JEK,Regular,Order Berhasil,Jawa Barat,Shopee
20102804P7MF87,Batik Couple modis merah maroon,Pakaian,113900,54,2000,6152600,28-10-2020,GO-JEK,Regular,Order Berhasil,Jawa Barat,Shopee
