Invoice,Product Name,Product Category,Product Price (IDR),Product Quantity,Shipping Fee (IDR),Total Amount (IDR),Order Created Date,Courier Name,Courier Service,Order Status,Region/Province,ECommerce
212252364597,Baju Gamis bahan katun gold,Pakaian,4254700,53,20000,4254700,23-09-2021,SiCepat,Regular,Order Berhasil,Nusa Tenggara Timur,Bukalapak
202253531343,Baju Gamis bahan katun gold,Pakaian,5533100,69,20000,5533100,15-05-2020,J&T,Regular,Order On Process,Sumatera Selatan,Bukalapak
222253873175,Baju Koko lengan pendek hitam,Pakaian,2512000,28,20000,2512000,11-11-2022,J&T,Regular,Order Berhasil,Yogyakarta,Bukalapak
202254650351,Sepatu Sekolah leher panjang hitam bertali,Sepatu,11756000,24,20000,11756000,25-02-2020,JNE,Regular,Order Berhasil,Riau,Bukalapak
202257175719,Baju Koko lengan pendek hitam,Pakaian,732000,8,20000,732000,02-04-2020,J&T,Regular,Order On Process,Jawa Timur,Bukalapak
222258067510,Sepatu Sekolah leher panjang hitam bertali,Sepatu,19091000,39,20000,19091000,07-05-2022,SiCepat,Regular,Order Berhasil,Bali,Bukalapak
222258241003,Jas Hujan setelan bahan polymer,Pakaian,2034800,12,20000,2034800,30-07-2022,J&T,Regular,Order Gagal,Banten,Bukalapak
202258587553,Sepatu Sekolah leher panjang hitam bertali,Sepatu,8333000,17,20000,8333000,28-11-2020,SiCepat,Regular,Order On Process,Sulawesi Tenggara,Bukalapak
202260990207,Jas Hujan setelan bahan polymer,Pakaian,691600,4,20000,691600,04-02-2020,SiCepat,Regular,Order Gagal,Kalimantan Timur,Bukalapak
202260990207,Payung lipat 42 inch,Accessories,1654100,39,20000,1654100,04-02-2020,SiCepat,Regular,Order Gagal,Kalimantan Timur,Bukalapak
202260990207,Sepatu Sekolah leher panjang hitam bertali,Sepatu,9311000,19,20000,9311000,04-02-2020,SiCepat,Regular,Order Gagal,Kalimantan Timur,Bukalapak
222261036242,Pashmina ceruty premium basic,Pakaian,752900,21,20000,752900,19-04-2022,Grab,Same Day,Order Berhasil,Aceh,Bukalapak
202261923246,Baju Gamis bahan katun gold,Pakaian,4015000,50,20000,4015000,27-09-2020,SiCepat,Regular,Order On Process,Jawa Tengah,Bukalapak
222262644725,Tas Sekolah tahan air 15.6 inch,Accessories,8156000,24,20000,8156000,23-11-2022,J&T,Regular,Order On Process,Jawa Barat,Bukalapak
212263746704,Pashmina ceruty premium basic,Pakaian,752900,21,20000,752900,11-01-2021,Grab,Same Day,Order On Process,Bali,Bukalapak
212263746704,Tas Sekolah tahan air 15.6 inch,Accessories,5444000,16,20000,5444000,11-01-2021,Grab,Same Day,Order On Process,Bali,Bukalapak
212263986686,Tas Sekolah tahan air 15.6 inch,Accessories,5783000,17,20000,5783000,13-12-2021,J&T,Regular,Order On Process,Sulawesi Selatan,Bukalapak
222268794155,Baju Koko lengan pendek hitam,Pakaian,5449000,61,20000,5449000,07-05-2022,J&T,Regular,Order On Process,Kepulauan Riau,Bukalapak
222269562449,Sweater unisex kuning,Pakaian,5663000,57,20000,5663000,03-07-2022,J&T,Regular,Order Berhasil,Aceh,Bukalapak
202270282342,Sweater unisex kuning,Pakaian,3386000,34,20000,3386000,27-03-2020,JNE,Regular,Order On Process,Nusa Tenggara Timur,Bukalapak
202270767106,Baju Koko lengan pendek hitam,Pakaian,2423000,27,20000,2423000,21-08-2020,Grab,Same Day,Order Berhasil,Sumatera Utara,Bukalapak
202270975838,Sepatu Sekolah leher panjang hitam bertali,Sepatu,12734000,26,20000,12734000,03-06-2020,J&T,Regular,Order Berhasil,Yogyakarta,Bukalapak
222271739250,Seragam Sekolah SD paket lengkap,Pakaian,1893500,15,20000,1893500,25-08-2022,SiCepat,Regular,Order Berhasil,Jawa Timur,Bukalapak
202275941667,Batik Couple modis merah maroon,Pakaian,3835000,35,20000,3835000,17-02-2020,Grab,Same Day,Order On Process,Jawa Barat,Bukalapak
202278545898,Sepatu Sekolah leher panjang hitam bertali,Sepatu,5888000,12,20000,5888000,13-05-2020,SiCepat,Regular,Order On Process,Lampung,Bukalapak
222278778281,Baju Gamis bahan katun gold,Pakaian,2417000,30,20000,2417000,26-06-2022,J&T,Regular,Order Berhasil,Banten,Bukalapak
222278778281,Pashmina ceruty premium basic,Pakaian,543500,15,20000,543500,26-06-2022,J&T,Regular,Order Berhasil,Banten,Bukalapak
202280083322,Seragam Sekolah SD paket lengkap,Pakaian,2393100,19,20000,2393100,11-01-2020,J&T,Regular,Order On Process,Jawa Timur,Bukalapak
202280669881,Baju Koko lengan pendek hitam,Pakaian,1088000,12,20000,1088000,31-03-2020,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
202280747937,Baju Koko lengan pendek hitam,Pakaian,1889000,21,20000,1889000,29-04-2020,J&T,Regular,Order On Process,Lampung,Bukalapak
202280747937,Baju Gamis bahan katun gold,Pakaian,2417000,30,20000,2417000,29-04-2020,J&T,Regular,Order On Process,Lampung,Bukalapak
212281447934,Tas Sekolah tahan air 15.6 inch,Accessories,15953000,47,20000,15953000,24-02-2021,Grab,Same Day,Order Berhasil,Jawa Timur,Bukalapak
212281593651,Seragam Sekolah SD paket lengkap,Pakaian,5016000,40,20000,5016000,30-06-2021,SiCepat,Regular,Order On Process,Nusa Tenggara Barat,Bukalapak
222281760083,Batik Couple modis merah maroon,Pakaian,2636000,24,20000,2636000,29-03-2022,J&T,Regular,Order Berhasil,Lampung,Bukalapak
222281760083,Tas Sekolah tahan air 15.6 inch,Accessories,5783000,17,20000,5783000,29-03-2022,J&T,Regular,Order Berhasil,Lampung,Bukalapak
202281995530,Sepatu Sekolah leher panjang hitam bertali,Sepatu,14690000,30,20000,14690000,18-07-2020,J&T,Regular,Order On Process,Jawa Timur,Bukalapak
222282666868,Jas Hujan setelan bahan polymer,Pakaian,2034800,12,20000,2034800,01-12-2022,J&T,Regular,Order Berhasil,Jakarta,Bukalapak
222283080619,Payung lipat 42 inch,Accessories,2156900,51,20000,2156900,28-11-2022,Grab,Same Day,Order Berhasil,Jawa Barat,Bukalapak
202283578325,Sepatu Sekolah leher panjang hitam bertali,Sepatu,13712000,28,20000,13712000,07-10-2020,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
212283787977,Seragam Sekolah SD paket lengkap,Pakaian,8763000,70,20000,8763000,01-03-2021,JNE,Regular,Order Berhasil,Papua,Bukalapak
202284652138,Baju Gamis bahan katun gold,Pakaian,5053700,63,20000,5053700,23-05-2020,JNE,Regular,Order Berhasil,Sumatera Utara,Bukalapak
202284652138,Jas Hujan setelan bahan polymer,Pakaian,187900,1,20000,187900,23-05-2020,JNE,Regular,Order Berhasil,Sumatera Utara,Bukalapak
222284948821,Jas Hujan setelan bahan polymer,Pakaian,1195300,7,20000,1195300,18-07-2022,J&T,Regular,Order Berhasil,Kalimantan Tengah,Bukalapak
222285599556,Baju Gamis bahan katun gold,Pakaian,2976300,37,20000,2976300,20-01-2022,J&T,Regular,Order Berhasil,Sumatera Utara,Bukalapak
222285599556,Tas Sekolah tahan air 15.6 inch,Accessories,10190000,30,20000,10190000,20-01-2022,J&T,Regular,Order Berhasil,Sumatera Utara,Bukalapak
222286010366,Jas Hujan setelan bahan polymer,Pakaian,2538500,15,20000,2538500,11-02-2022,JNE,Regular,Order Gagal,Sulawesi Barat,Bukalapak
222286333070,Sepatu Sekolah leher panjang hitam bertali,Sepatu,8333000,17,20000,8333000,12-04-2022,JNE,Regular,Order Berhasil,Sumatera Barat,Bukalapak
222286333070,Tas Sekolah tahan air 15.6 inch,Accessories,9851000,29,20000,9851000,12-04-2022,JNE,Regular,Order Berhasil,Sumatera Barat,Bukalapak
222287497772,Batik Couple modis merah maroon,Pakaian,4816000,44,20000,4816000,20-01-2022,J&T,Regular,Order Berhasil,Kalimantan Timur,Bukalapak
222289276370,Baju Koko lengan pendek hitam,Pakaian,1444000,16,20000,1444000,12-03-2022,JNE,Regular,Order Gagal,Banten,Bukalapak
202292116432,Payung lipat 42 inch,Accessories,3078700,73,20000,3078700,14-11-2020,J&T,Regular,Order Berhasil,Sumatera Utara,Bukalapak
202292116432,Sepatu Sekolah leher panjang hitam bertali,Sepatu,20069000,41,20000,20069000,14-11-2020,J&T,Regular,Order Berhasil,Sumatera Utara,Bukalapak
212296790793,Payung lipat 42 inch,Accessories,2492100,59,20000,2492100,26-02-2021,SiCepat,Regular,Order Berhasil,Aceh,Bukalapak
202297251094,Payung lipat 42 inch,Accessories,1444600,34,20000,1444600,14-09-2020,Grab,Same Day,Order On Process,Jakarta,Bukalapak
212297830398,Tas Sekolah tahan air 15.6 inch,Accessories,11546000,34,20000,11546000,07-09-2021,J&T,Regular,Order Berhasil,Riau,Bukalapak
202298242813,Seragam Sekolah SD paket lengkap,Pakaian,4141700,33,20000,4141700,06-04-2020,SiCepat,Regular,Order Berhasil,Jawa Barat,Bukalapak
222299576422,Sepatu Sekolah leher panjang hitam bertali,Sepatu,16157000,33,20000,16157000,29-06-2022,J&T,Regular,Order Berhasil,Jawa Tengah,Bukalapak
222300740682,Sepatu Sekolah leher panjang hitam bertali,Sepatu,13712000,28,20000,13712000,28-09-2022,Grab,Same Day,Order Berhasil,Gorontalo,Bukalapak
212301130808,Batik Couple modis merah maroon,Pakaian,9503000,87,20000,9503000,26-02-2021,J&T,Regular,Order On Process,Lampung,Bukalapak
222301351722,Batik Couple modis merah maroon,Pakaian,5688000,52,20000,5688000,21-10-2022,SiCepat,Regular,Order On Process,Jawa Barat,Bukalapak
222301833037,Pashmina ceruty premium basic,Pakaian,403900,11,20000,403900,15-01-2022,JNE,Regular,Order Gagal,Jawa Tengah,Bukalapak
222301833037,Payung lipat 42 inch,Accessories,2575900,61,20000,2575900,15-01-2022,JNE,Regular,Order Gagal,Jawa Tengah,Bukalapak
212305145998,Jas Hujan setelan bahan polymer,Pakaian,1027400,6,20000,1027400,13-12-2021,J&T,Regular,Order Berhasil,Nusa Tenggara Barat,Bukalapak
212305145998,Sepatu Sekolah leher panjang hitam bertali,Sepatu,5399000,11,20000,5399000,13-12-2021,J&T,Regular,Order Berhasil,Nusa Tenggara Barat,Bukalapak
222306178939,Seragam Sekolah SD paket lengkap,Pakaian,6514800,52,20000,6514800,05-01-2022,SiCepat,Regular,Order On Process,Aceh,Bukalapak
212306952134,Jas Hujan setelan bahan polymer,Pakaian,187900,1,20000,187900,21-04-2021,J&T,Regular,Order On Process,Jawa Timur,Bukalapak
202307382517,Tas Sekolah tahan air 15.6 inch,Accessories,3410000,10,20000,3410000,21-10-2020,Grab,Same Day,Order Berhasil,Jawa Timur,Bukalapak
212308022323,Baju Koko lengan pendek hitam,Pakaian,1444000,16,20000,1444000,02-03-2021,SiCepat,Regular,Order Berhasil,Papua,Bukalapak
212308022323,Tas Sekolah tahan air 15.6 inch,Accessories,10868000,32,20000,10868000,02-03-2021,SiCepat,Regular,Order Berhasil,Papua,Bukalapak
222308917338,Baju Koko lengan pendek hitam,Pakaian,1978000,22,20000,1978000,06-11-2022,SiCepat,Regular,Order Berhasil,Banten,Bukalapak
222308917338,Payung lipat 42 inch,Accessories,1654100,39,20000,1654100,06-11-2022,SiCepat,Regular,Order Berhasil,Banten,Bukalapak
202310026058,Sepatu Sekolah leher panjang hitam bertali,Sepatu,23492000,48,20000,23492000,04-12-2020,J&T,Regular,Order Berhasil,Maluku Utara,Bukalapak
222310585930,Seragam Sekolah SD paket lengkap,Pakaian,3517200,28,20000,3517200,19-10-2022,SiCepat,Regular,Order Berhasil,Jawa Barat,Bukalapak
212312081474,Payung lipat 42 inch,Accessories,1696000,40,20000,1696000,15-12-2021,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
202313031196,Tas Sekolah tahan air 15.6 inch,Accessories,10190000,30,20000,10190000,01-02-2020,J&T,Regular,Order Berhasil,Nusa Tenggara Barat,Bukalapak
212313415884,Baju Gamis bahan katun gold,Pakaian,7290900,91,20000,7290900,17-04-2021,JNE,Regular,Order Gagal,Jawa Tengah,Bukalapak
212313415884,Payung lipat 42 inch,Accessories,2366400,56,20000,2366400,17-04-2021,JNE,Regular,Order Gagal,Jawa Tengah,Bukalapak
222314246401,Payung lipat 42 inch,Accessories,2785400,66,20000,2785400,14-06-2022,JNE,Regular,Order Gagal,Kepulauan Riau,Bukalapak
212315155399,Payung lipat 42 inch,Accessories,3162500,75,20000,3162500,11-02-2021,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
222316088824,Baju Gamis bahan katun gold,Pakaian,3615500,45,20000,3615500,05-04-2022,J&T,Regular,Order Berhasil,Sumatera Barat,Bukalapak
222316267395,Baju Gamis bahan katun gold,Pakaian,5133600,64,20000,5133600,29-11-2022,JNE,Regular,Order On Process,Jakarta,Bukalapak
222317033383,Tas Sekolah tahan air 15.6 inch,Accessories,13919000,41,20000,13919000,25-05-2022,J&T,Regular,Order Berhasil,Nusa Tenggara Timur,Bukalapak
212320982408,Payung lipat 42 inch,Accessories,1989300,47,20000,1989300,04-11-2021,SiCepat,Regular,Order Berhasil,Sumatera Utara,Bukalapak
212322043413,Baju Koko lengan pendek hitam,Pakaian,2067000,23,20000,2067000,23-07-2021,JNE,Regular,Order Gagal,Jawa Barat,Bukalapak
222322824642,Jas Hujan setelan bahan polymer,Pakaian,2538500,15,20000,2538500,07-03-2022,JNE,Regular,Order On Process,Sulawesi Tengah,Bukalapak
202323477759,Pashmina ceruty premium basic,Pakaian,927400,26,20000,927400,01-07-2020,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
202323715109,Payung lipat 42 inch,Accessories,3707200,88,20000,3707200,15-01-2020,J&T,Regular,Order On Process,Bangka Belitung,Bukalapak
222324281474,Jas Hujan setelan bahan polymer,Pakaian,2874300,17,20000,2874300,23-01-2022,J&T,Regular,Order Berhasil,Jakarta,Bukalapak
222324537172,Baju Gamis bahan katun gold,Pakaian,1458200,18,20000,1458200,04-02-2022,J&T,Regular,Order On Process,Sulawesi Barat,Bukalapak
222324537172,Sweater unisex kuning,Pakaian,2693000,27,20000,2693000,04-02-2022,J&T,Regular,Order On Process,Sulawesi Barat,Bukalapak
202324824988,Sweater unisex kuning,Pakaian,9623000,97,20000,9623000,17-05-2020,J&T,Regular,Order On Process,Sumatera Barat,Bukalapak
202325172498,Jas Hujan setelan bahan polymer,Pakaian,523700,3,20000,523700,10-09-2020,SiCepat,Regular,Order Berhasil,Nusa Tenggara Timur,Bukalapak
222325365814,Baju Koko lengan pendek hitam,Pakaian,1889000,21,20000,1889000,04-03-2022,J&T,Regular,Order Berhasil,Kalimantan Selatan,Bukalapak
202325736578,Baju Gamis bahan katun gold,Pakaian,4174800,52,20000,4174800,26-07-2020,Grab,Same Day,Order Berhasil,Kalimantan Timur,Bukalapak
202325736578,Sweater unisex kuning,Pakaian,4673000,47,20000,4673000,26-07-2020,Grab,Same Day,Order Berhasil,Kalimantan Timur,Bukalapak
212326531105,Batik Couple modis merah maroon,Pakaian,6124000,56,20000,6124000,12-11-2021,JNE,Regular,Order Berhasil,Bali,Bukalapak
212326531105,Jas Hujan setelan bahan polymer,Pakaian,2538500,15,20000,2538500,12-11-2021,JNE,Regular,Order Berhasil,Bali,Bukalapak
212326531105,Sweater unisex kuning,Pakaian,6950000,70,20000,6950000,12-11-2021,JNE,Regular,Order Berhasil,Bali,Bukalapak
202327016771,Seragam Sekolah SD paket lengkap,Pakaian,9512400,76,20000,9512400,01-07-2020,JNE,Regular,Order On Process,Jakarta,Bukalapak
222327067614,Sweater unisex kuning,Pakaian,5168000,52,20000,5168000,29-04-2022,J&T,Regular,Order Berhasil,Aceh,Bukalapak
222327448204,Pashmina ceruty premium basic,Pakaian,1311300,37,20000,1311300,13-05-2022,J&T,Regular,Order Berhasil,Jawa Timur,Bukalapak
212328171715,Sepatu Sekolah leher panjang hitam bertali,Sepatu,5888000,12,20000,5888000,23-12-2021,SiCepat,Regular,Order Berhasil,Kalimantan Barat,Bukalapak
202329545231,Tas Sekolah tahan air 15.6 inch,Accessories,12563000,37,20000,12563000,08-03-2020,J&T,Regular,Order Berhasil,Banten,Bukalapak
202330485007,Jas Hujan setelan bahan polymer,Pakaian,187900,1,20000,187900,22-05-2020,J&T,Regular,Order Gagal,Jawa Tengah,Bukalapak
222330687173,Pashmina ceruty premium basic,Pakaian,1660300,47,20000,1660300,03-11-2022,J&T,Regular,Order Gagal,Riau,Bukalapak
202331121886,Payung lipat 42 inch,Accessories,2994900,71,20000,2994900,27-02-2020,SiCepat,Regular,Order Berhasil,Sulawesi Utara,Bukalapak
202332569291,Baju Koko lengan pendek hitam,Pakaian,3046000,34,20000,3046000,16-12-2020,JNE,Regular,Order Berhasil,Banten,Bukalapak
202332696360,Sweater unisex kuning,Pakaian,1208000,12,20000,1208000,08-04-2020,J&T,Regular,Order On Process,Nusa Tenggara Timur,Bukalapak
202333934975,Pashmina ceruty premium basic,Pakaian,508600,14,20000,508600,19-03-2020,SiCepat,Regular,Order On Process,Jawa Timur,Bukalapak
212335494001,Batik Couple modis merah maroon,Pakaian,5579000,51,20000,5579000,18-02-2021,SiCepat,Regular,Order Berhasil,Sulawesi Utara,Bukalapak
212335494001,Sweater unisex kuning,Pakaian,4772000,48,20000,4772000,18-02-2021,SiCepat,Regular,Order Berhasil,Sulawesi Utara,Bukalapak
222335899584,Payung lipat 42 inch,Accessories,1402700,33,20000,1402700,14-01-2022,Grab,Same Day,Order Berhasil,Jawa Barat,Bukalapak
212335933012,Tas Sekolah tahan air 15.6 inch,Accessories,11546000,34,20000,11546000,14-01-2021,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
222336847015,Baju Gamis bahan katun gold,Pakaian,2337100,29,20000,2337100,19-04-2022,J&T,Regular,Order Berhasil,Nusa Tenggara Barat,Bukalapak
212336897856,Sweater unisex kuning,Pakaian,4277000,43,20000,4277000,14-09-2021,Grab,Same Day,Order On Process,Banten,Bukalapak
202338154986,Pashmina ceruty premium basic,Pakaian,508600,14,20000,508600,06-01-2020,SiCepat,Regular,Order Gagal,Jawa Barat,Bukalapak
202338287108,Baju Koko lengan pendek hitam,Pakaian,1177000,13,20000,1177000,19-04-2020,JNE,Regular,Order Berhasil,Banten,Bukalapak
222340784411,Baju Gamis bahan katun gold,Pakaian,3136100,39,20000,3136100,03-08-2022,J&T,Regular,Order Berhasil,Nusa Tenggara Timur,Bukalapak
222340784411,Sepatu Sekolah leher panjang hitam bertali,Sepatu,8822000,18,20000,8822000,03-08-2022,J&T,Regular,Order Berhasil,Nusa Tenggara Timur,Bukalapak
212342886533,Sepatu Sekolah leher panjang hitam bertali,Sepatu,1976000,4,20000,1976000,29-01-2021,JNE,Regular,Order Berhasil,Maluku,Bukalapak
212342886533,Sweater unisex kuning,Pakaian,2693000,27,20000,2693000,29-01-2021,JNE,Regular,Order Berhasil,Maluku,Bukalapak
212343477353,Pashmina ceruty premium basic,Pakaian,752900,21,20000,752900,08-02-2021,JNE,Regular,Order Berhasil,Aceh,Bukalapak
212343491163,Sweater unisex kuning,Pakaian,2792000,28,20000,2792000,21-10-2021,SiCepat,Regular,Order Berhasil,Jakarta,Bukalapak
222344056294,Baju Gamis bahan katun gold,Pakaian,4334600,54,20000,4334600,14-04-2022,JNE,Regular,Order On Process,Sulawesi Barat,Bukalapak
222344056294,Sepatu Sekolah leher panjang hitam bertali,Sepatu,12734000,26,20000,12734000,14-04-2022,JNE,Regular,Order On Process,Sulawesi Barat,Bukalapak
202344844779,Tas Sekolah tahan air 15.6 inch,Accessories,13919000,41,20000,13919000,28-09-2020,JNE,Regular,Order Berhasil,Sulawesi Selatan,Bukalapak
202345494582,Batik Couple modis merah maroon,Pakaian,5361000,49,20000,5361000,05-12-2020,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
212346137811,Sepatu Sekolah leher panjang hitam bertali,Sepatu,13223000,27,20000,13223000,17-11-2021,SiCepat,Regular,Order Berhasil,Gorontalo,Bukalapak
222347491395,Tas Sekolah tahan air 15.6 inch,Accessories,7817000,23,20000,7817000,09-04-2022,Grab,Same Day,Order On Process,Kalimantan Barat,Bukalapak
202349172160,Jas Hujan setelan bahan polymer,Pakaian,2706400,16,20000,2706400,02-01-2020,J&T,Regular,Order Gagal,Sumatera Utara,Bukalapak
202349172160,Sepatu Sekolah leher panjang hitam bertali,Sepatu,14690000,30,20000,14690000,02-01-2020,J&T,Regular,Order Gagal,Sumatera Utara,Bukalapak
202351832866,Pashmina ceruty premium basic,Pakaian,857600,24,20000,857600,14-10-2020,SiCepat,Regular,Order Berhasil,Jawa Timur,Bukalapak
202351832866,Tas Sekolah tahan air 15.6 inch,Accessories,9851000,29,20000,9851000,14-10-2020,SiCepat,Regular,Order Berhasil,Jawa Timur,Bukalapak
202353921110,Baju Gamis bahan katun gold,Pakaian,4094900,51,20000,4094900,25-09-2020,Grab,Same Day,Order Berhasil,Sulawesi Tengah,Bukalapak
222355010232,Baju Koko lengan pendek hitam,Pakaian,3046000,34,20000,3046000,03-07-2022,J&T,Regular,Order Berhasil,Nusa Tenggara Timur,Bukalapak
222355931489,Baju Gamis bahan katun gold,Pakaian,2417000,30,20000,2417000,10-06-2022,Grab,Same Day,Order Berhasil,Jawa Timur,Bukalapak
212356422832,Tas Sekolah tahan air 15.6 inch,Accessories,6461000,19,20000,6461000,30-07-2021,JNE,Regular,Order Berhasil,Papua,Bukalapak
222356565065,Sepatu Sekolah leher panjang hitam bertali,Sepatu,6866000,14,20000,6866000,31-12-2022,J&T,Regular,Order Berhasil,Sulawesi Selatan,Bukalapak
202357179780,Tas Sekolah tahan air 15.6 inch,Accessories,10529000,31,20000,10529000,23-06-2020,J&T,Regular,Order Berhasil,Jawa Barat,Bukalapak
222357618521,Sepatu Sekolah leher panjang hitam bertali,Sepatu,18113000,37,20000,18113000,01-02-2022,SiCepat,Regular,Order Berhasil,Sumatera Barat,Bukalapak
202358257390,Baju Gamis bahan katun gold,Pakaian,5533100,69,20000,5533100,11-10-2020,Grab,Same Day,Order Berhasil,Sulawesi Selatan,Bukalapak
222358833471,Baju Koko lengan pendek hitam,Pakaian,3847000,43,20000,3847000,06-08-2022,J&T,Regular,Order Berhasil,Jawa Tengah,Bukalapak
202360311605,Pashmina ceruty premium basic,Pakaian,2288500,65,20000,2288500,11-11-2020,J&T,Regular,Order Berhasil,Kalimantan Tengah,Bukalapak
212360764599,Baju Gamis bahan katun gold,Pakaian,2656700,33,20000,2656700,19-06-2021,SiCepat,Regular,Order On Process,Jakarta,Bukalapak
212360764599,Pashmina ceruty premium basic,Pakaian,648200,18,20000,648200,19-06-2021,SiCepat,Regular,Order On Process,Jakarta,Bukalapak
212360789787,Seragam Sekolah SD paket lengkap,Pakaian,9387500,75,20000,9387500,11-06-2021,Grab,Same Day,Order On Process,Jawa Timur,Bukalapak
222360998532,Baju Koko lengan pendek hitam,Pakaian,554000,6,20000,554000,25-02-2022,SiCepat,Regular,Order Berhasil,Riau,Bukalapak
222360998532,Baju Gamis bahan katun gold,Pakaian,1538100,19,20000,1538100,25-02-2022,SiCepat,Regular,Order Berhasil,Riau,Bukalapak
222363064694,Baju Koko lengan pendek hitam,Pakaian,1978000,22,20000,1978000,09-04-2022,J&T,Regular,Order Berhasil,Riau,Bukalapak
222363064694,Batik Couple modis merah maroon,Pakaian,4598000,42,20000,4598000,09-04-2022,J&T,Regular,Order Berhasil,Riau,Bukalapak
202363217726,Baju Gamis bahan katun gold,Pakaian,4015000,50,20000,4015000,16-09-2020,JNE,Regular,Order Berhasil,Kalimantan Barat,Bukalapak
212364144863,Batik Couple modis merah maroon,Pakaian,3617000,33,20000,3617000,03-12-2021,J&T,Regular,Order Berhasil,Sulawesi Selatan,Bukalapak
212364144863,Sepatu Sekolah leher panjang hitam bertali,Sepatu,19091000,39,20000,19091000,03-12-2021,J&T,Regular,Order Berhasil,Sulawesi Selatan,Bukalapak
212364144863,Tas Sekolah tahan air 15.6 inch,Accessories,10190000,30,20000,10190000,03-12-2021,J&T,Regular,Order Berhasil,Sulawesi Selatan,Bukalapak
222364155245,Baju Gamis bahan katun gold,Pakaian,3615500,45,20000,3615500,22-05-2022,J&T,Regular,Order On Process,Kepulauan Riau,Bukalapak
222364155245,Batik Couple modis merah maroon,Pakaian,5034000,46,20000,5034000,22-05-2022,J&T,Regular,Order On Process,Kepulauan Riau,Bukalapak
222364155245,Sepatu Sekolah leher panjang hitam bertali,Sepatu,8822000,18,20000,8822000,22-05-2022,J&T,Regular,Order On Process,Kepulauan Riau,Bukalapak
222364155245,Sweater unisex kuning,Pakaian,6554000,66,20000,6554000,22-05-2022,J&T,Regular,Order On Process,Kepulauan Riau,Bukalapak
222364856741,Tas Sekolah tahan air 15.6 inch,Accessories,6461000,19,20000,6461000,29-07-2022,J&T,Regular,Order On Process,Banten,Bukalapak
212365045715,Pashmina ceruty premium basic,Pakaian,578400,16,20000,578400,05-02-2021,SiCepat,Regular,Order On Process,Jakarta,Bukalapak
222368043711,Baju Koko lengan pendek hitam,Pakaian,1711000,19,20000,1711000,28-03-2022,JNE,Regular,Order On Process,Nusa Tenggara Timur,Bukalapak
222368043711,Batik Couple modis merah maroon,Pakaian,3944000,36,20000,3944000,28-03-2022,JNE,Regular,Order On Process,Nusa Tenggara Timur,Bukalapak
222372078958,Baju Gamis bahan katun gold,Pakaian,1697900,21,20000,1697900,29-12-2022,SiCepat,Regular,Order On Process,Jawa Barat,Bukalapak
202372244176,Payung lipat 42 inch,Accessories,3162500,75,20000,3162500,05-01-2020,J&T,Regular,Order Berhasil,Sumatera Utara,Bukalapak
202373153633,Payung lipat 42 inch,Accessories,4000500,95,20000,4000500,27-03-2020,J&T,Regular,Order On Process,Sumatera Barat,Bukalapak
222375912692,Pashmina ceruty premium basic,Pakaian,1381100,39,20000,1381100,23-05-2022,J&T,Regular,Order Berhasil,Sumatera Selatan,Bukalapak
202378272286,Jas Hujan setelan bahan polymer,Pakaian,691600,4,20000,691600,28-03-2020,J&T,Regular,Order Berhasil,Sumatera Utara,Bukalapak
202378272286,Payung lipat 42 inch,Accessories,2366400,56,20000,2366400,28-03-2020,J&T,Regular,Order Berhasil,Sumatera Utara,Bukalapak
202378620173,Baju Koko lengan pendek hitam,Pakaian,2779000,31,20000,2779000,12-01-2020,J&T,Regular,Order On Process,Maluku,Bukalapak
222378825147,Jas Hujan setelan bahan polymer,Pakaian,2202700,13,20000,2202700,24-10-2022,J&T,Regular,Order Berhasil,Sumatera Barat,Bukalapak
212381779564,Pashmina ceruty premium basic,Pakaian,1346200,38,20000,1346200,27-10-2021,SiCepat,Regular,Order Berhasil,Jawa Tengah,Bukalapak
222385059001,Pashmina ceruty premium basic,Pakaian,1032100,29,20000,1032100,15-05-2022,JNE,Regular,Order Berhasil,Jawa Tengah,Bukalapak
212385117390,Jas Hujan setelan bahan polymer,Pakaian,523700,3,20000,523700,02-02-2021,JNE,Regular,Order Berhasil,Kalimantan Timur,Bukalapak
212385893265,Jas Hujan setelan bahan polymer,Pakaian,691600,4,20000,691600,02-09-2021,JNE,Regular,Order On Process,Jawa Tengah,Bukalapak
202386241296,Sepatu Sekolah leher panjang hitam bertali,Sepatu,6866000,14,20000,6866000,10-08-2020,Grab,Same Day,Order On Process,Kalimantan Selatan,Bukalapak
222386247055,Baju Gamis bahan katun gold,Pakaian,3695400,46,20000,3695400,26-05-2022,J&T,Regular,Order On Process,Aceh,Bukalapak
222386668739,Seragam Sekolah SD paket lengkap,Pakaian,5890300,47,20000,5890300,02-09-2022,J&T,Regular,Order Gagal,Jawa Barat,Bukalapak
212388760651,Baju Gamis bahan katun gold,Pakaian,4893900,61,20000,4893900,09-11-2021,JNE,Regular,Order On Process,Nusa Tenggara Timur,Bukalapak
